ID,Label
1,dance pop
2,pop
3,pop rap
4,hip hop
5,rap
6,edm
7,post-teen pop
8,electropop
9,southern hip hop
10,electro house
11,atl hip hop
12,trap
13,r&b
14,melodic rap
15,tropical house
16,house
17,canadian pop
18,dirty south rap
19,indie poptimism
20,gangster rap
21,conscious hip hop
22,chicago rap
23,new orleans rap
24,alternative r&b
25,miami hip hop
26,progressive house
27,hip pop
28,big room
29,pop edm
30,metropopolis
31,detroit hip hop
32,east coast hip hop
33,dfw rap
34,uk dance
35,neo soul
36,modern rock
37,canadian hip hop
38,toronto rap
39,indie pop rap
40,moombahton
41,latin
42,pop rock
43,queens hip hop
44,art pop
45,indie pop
46,atl trap
47,lgbtq+ hip hop
48,norwegian pop
49,g funk
50,canadian contemporary r&b
51,modern alternative rock
52,indietronica
53,electronic trap
54,nz pop
55,deep tropical house
56,danish pop
57,dancehall
58,complextro
59,australian dance
60,australian indie
61,barbadian pop
62,australian pop
63,australian hip hop
64,rock
65,channel islands indie
66,boy band
67,memphis hip hop
68,deep pop r&b
69,australian electropop
70,downtempo
71,contemporary country
72,country
73,country pop
74,country road
75,modern country rock
76,dutch house
77,uk funky
78,uk contemporary r&b
79,electro
80,latin pop
81,trap soul
82,german techno
83,brazilian edm
84,brostep
85,melodic dubstep
86,deep big room
87,progressive electro house
88,swedish pop
89,dmv rap
90,urban contemporary
91,new jack swing
92,girl group
93,talent show
94,grime
95,aussietronica
96,etherpop
97,philly rap
98,indie electropop
99,neo mellow
100,candy pop
101,florida rap
102,dutch pop
103,deep house
104,german dance
105,swedish electropop
106,pittsburgh rap
107,stomp pop
108,electra
109,filter house
110,francoton
111,reggaeton
112,tropical
113,quiet storm
114,piano rock
115,london rap
116,australian alternative pop
117,modern reggae
118,latin hip hop
119,puerto rican pop
120,indie cafe pop
121,electropowerpop
122,permanent wave
123,disco house
124,liquid funk
125,uk pop
126,chicano rap
127,alternative metal
128,nu metal
129,post-grunge
130,adult standards
131,indie r&b
132,crunk
133,new jersey rap
134,bmore
135,ninja
136,afro dancehall
137,afropop
138,azonto
139,deep euro house
140,cali rap
141,la pop
142,celtic
143,celtic punk
144,celtic rock
145,folk punk
146,irish folk
147,new wave pop
148,australian trap
149,pop nacional
150,underground hip hop
151,social media pop
152,irish rock
153,australian underground hip hop
154,deep tech house
155,indie soul
156,new french touch
157,alternative hip hop
158,acoustic pop
159,indiecoustica
160,reggae fusion
161,gauze pop
162,gqom
163,deep underground hip hop
164,dutch edm
165,chillwave
166,hollywood
167,lounge
168,escape room
169,australian singer-songwriter
170,pop house
171,british soul
172,sleep
173,canadian electronic
174,melbourne bounce
175,easy listening
176,k-pop
177,k-pop boy group
178,shiver pop
179,afro house
180,kwaito house
181,drill
182,nyc rap
183,album rock
184,art rock
185,classic rock
186,experimental rock
187,experimental
188,experimental pop
189,nyc pop
190,rap metal
191,uk hip hop
192,scandipop
193,bedroom pop
194,chicago indie
195,colombian pop
196,emo rap
197,canadian country
198,country dawn
199,bboy
200,funk
201,instrumental funk
202,modern funk
203,deep pop edm
204,swedish tropical house
205,nigerian hip hop
206,nigerian pop
207,bass trap
208,swedish synthpop
209,west coast rap
210,viral pop
211,vapor soul
212,uk dancehall
213,beatboxing
214,west coast trap
215,punk
216,swedish indie pop
217,sky room
218,vocal house
219,show tunes
220,australian house
221,soundtrack
222,vapor twitch
223,indie dream pop
224,swing
225,viral trap
226,vapor trap
227,folk rock
228,mellow gold
229,psychedelic rock
230,vapor pop
231,southern soul
