ID,Label
1,pop rap
2,rap
3,hip hop
4,southern hip hop
5,trap
6,pop
7,atl hip hop
8,dance pop
9,melodic rap
10,edm
11,post-teen pop
12,electropop
13,gangster rap
14,east coast hip hop
15,canadian hip hop
16,hardcore hip hop
17,r&b
18,latin
19,miami hip hop
20,chicago rap
21,toronto rap
22,alternative hip hop
23,dirty south rap
24,atl trap
25,canadian pop
26,emo rap
27,conscious hip hop
28,electro house
29,hip pop
30,queens hip hop
31,alternative r&b
32,philly rap
33,reggaeton
34,latin hip hop
35,tropical house
36,moombahton
37,detroit hip hop
38,contemporary country
39,florida rap
40,indie poptimism
41,dfw rap
42,bmore
43,ninja
44,australian pop
45,cali rap
46,house
47,new orleans rap
48,metropopolis
49,australian dance
50,puerto rican pop
51,trap latino
52,dmv rap
53,big room
54,g funk
55,indie r&b
56,country
57,country road
58,art pop
59,indie pop rap
60,deep pop r&b
61,memphis hip hop
62,drill
63,downtempo
64,electronic trap
65,canadian contemporary r&b
66,reggaeton flow
67,pop edm
68,nyc rap
69,crunk
70,indietronica
71,modern country rock
72,brostep
73,new jersey rap
74,pop rock
75,latin pop
76,afro dancehall
77,afropop
78,country pop
79,etherpop
80,swedish pop
81,uk dance
82,tropical
83,azonto
84,nigerian hip hop
85,nigerian pop
86,complextro
87,german techno
88,modern rock
89,modern alternative rock
90,escape room
91,k-pop girl group
92,k-pop
93,k-pop boy group
94,talent show
95,progressive house
96,pittsburgh rap
97,trap soul
98,electronica
99,progressive electro house
100,francoton
101,deep big room
102,neo soul
103,underground hip hop
104,barbadian pop
105,uk funky
106,candy pop
107,nyc pop
108,hollywood
109,teen pop
110,girl group
111,detroit trap
112,piano rock
113,indie pop
114,dancehall
115,dutch pop
116,indie electropop
117,meme rap
118,adult standards
119,uk pop
120,liquid funk
121,ghanaian hip hop
122,swedish dancehall
123,soul
124,la pop
125,chinese hip hop
126,indonesian hip hop
127,urban contemporary
128,electro
129,filter house
130,outlaw country
131,texas country
132,destroy techno
133,social media pop
134,shiver pop
135,rock
136,lgbtq+ hip hop
137,rap latina
138,uk alternative pop
139,colombian pop
140,boston hip hop
141,future house
142,alternative dance
143,new rave
144,baton rouge rap
145,vapor trap
146,south african hip hop
147,latin viral pop
148,battle rap
149,glam rock
150,nc hip hop
151,swedish electropop
152,easy listening
153,lounge
154,alabama rap
155,uk contemporary r&b
156,chicago drill
157,basshall
158,nz pop
159,norwegian pop
160,canadian electronic
161,dutch edm
162,celtic
163,celtic punk
164,celtic rock
165,folk punk
166,irish folk
167,new wave pop
168,indie cafe pop
169,birmingham grime
170,grime
171,instrumental grime
172,eurodance
173,europop
174,italo dance
175,afrofuturism
176,permanent wave
177,broadway
178,movie tunes
179,gqom
180,australian hip hop
181,australian indie
182,electropowerpop
183,moroccan pop
184,houston rap
185,album rock
186,art rock
187,classic rock
188,dance rock
189,protopunk
190,aussietronica
191,melbourne bounce
192,swedish synthpop
193,deep euro house
194,deep house
195,german dance
196,classic soul
197,funk
198,motown
199,afro house
200,dutch house
201,experimental rock
202,experimental
203,experimental pop
204,country dawn
205,bass trap
206,livetronica
207,reggae fusion
208,mellow gold
209,soft rock
210,trap queen
211,uk dancehall
212,uk drill
213,uk hip hop
214,post-romantic era
215,soundtrack
216,rap montrealais
217,kwaito house
218,south african pop
219,show tunes
220,oklahoma country
221,brill building pop
222,deep adult standards
223,danish pop
224,chillwave
225,deep pop edm
226,jump blues
227,swing
228,canadian country
229,scandipop
230,sky room
231,comedy rap
232,mexican pop
233,trance
234,deep underground hip hop
235,neo mellow
236,baile pop
237,funk carioca
238,funk das antigas
239,west coast rap
240,viral pop
241,vapor soul
242,rap rock
243,video game music
244,vocal harmony group
245,punk
246,stomp pop
247,trip hop
248,sudanese pop
249,viral trap
250,northern soul
251,quiet storm
252,folk rock
253,psychedelic rock
254,vapor twitch
255,torch song
256,vocal jazz
257,ukrainian classical
258,west coast trap
259,shimmer pop
260,zimdancehall
