ID,Label
340,Raí Saia Rodada
341,Sam Smith
342,Ruanzinho
343,Márcia Fellipe
344,Rashid
345,WIU
346,Vitin
347,Pk
348,Victoria Monét
349,Mathieu Koss
350,Tiago Iorc
351,Samantha Machado
352,Recayd Mob
353,Nando
354,Maluma
355,Nicki Minaj
356,Whindersson Nunes
357,Caetano Veloso
358,Haitam
359,Solange Almeida
360,Luis Fonsi
361,Zedd
362,UM44K
363,MC L da Vinte
364,Tribo da Periferia
365,Baco Exu do Blues
366,ROSALÍA
367,PH e Michel
368,Dua Lipa
369,Luvli
370,Conor Maynard
371,Walshy Fire
372,Pedro Capó
373,Xand Avião
374,Vitor Canetinha
375,Mc Topre
376,MK no Beat
377,Snøw
378,Vitinho Ferrari
379,bbno$
380,Paula Mattos
381,Mambo Kingz
382,MC M10
383,Rennan da Penha
384,Tati Zaqui
385,Mojjo
386,João Gabriel
387,Mc Nando
388,Snow
389,Kendrick Lamar
390,Diplo
391,LSD
392,Labrinth
393,DJ Cassula
394,Chris Stapleton
395,Grey
396,Maren Morris
397,Almy
398,David Guetta
399,Lil Peep
400,Naiara Azevedo
401,Beyoncé
402,MC Koringa
403,G-Eazy
404,Don L
405,Hodari
406,Fred & Gustavo
407,MC Loma e As Gêmeas Lacração
408,Menor
409,MC Gudan
410,2 Chainz
411,French Montana
412,Dj Kelvinho
413,BloodPop®
414,Nicky Jam
415,Era Istrefi
416,Kanye West
417,Mc Brinquedo
418,Coldplay
419,Freitera
420,Nego do Borel
421,Julia Michaels
422,BLACKPINK
423,Clean Bandit
424,Gucci Mane
425,Dimmi
426,Pablo Dominguez
427,Morgado
428,NaBrisa
429,Ananda
430,Brando
431,Cecilia Krull
432,HOT-Q
433,Aviões do Forró
434,MC Vigary
435,EME
436,Gabriel Gonti
437,Gavin James
438,(G)I-DLE
439,Jaira Burns
440,K/DA
441,Kelsea Ballerini
442,Jack & Jack
443,DJ Will22
444,Gerex
445,Bryson Tiller
446,DJ Khaled
447,ADL
448,Menor do Chapa
449,Aretuza Lovi
450,MC DG
451,Cheat Codes
452,Daya
453,MC Digu
454,Adolfo Celdran
455,André Sarate
456,Bhaskar
457,Offset
458,Bibi Caetano
459,Desiigner
460,Dan Caplen
461,Jess Glynne
462,Macklemore
463,Anne-Marie
464,Demi Lovato
465,Dj Kevin
466,Bazzi
467,Lary
468,Furacao Love
469,Breno Miranda
470,KVSH
471,Alessia Cara
472,Busy Signal
473,MC Pupio
474,Pedru Lucca
475,Daft Punk
476,Hariel
477,Johnny Franco
478,Imagine Dragons
479,Florida Georgia Line
480,Hailee Steinfeld
481,Gabriel Medeiros
482,MC Fioti
483,Cacife Clandestino
484,Liam Payne
485,Cat Dealers
486,Christina Aguilera
487,Trippie Redd
488,Mateus Carrilho
489,Juan Magán
490,CNCO
491,Empress Of
492,Eminem
493,Iggy Azalea
494,BlocBoy JB
495,Mc Leléto
496,Big Sean
497,Barbatuques
498,Sia
499,2STRANGE
500,Lil Pump
501,Jojo Maronttinni
502,IssoQueÉSomDeRap
503,6ix9ine
504,Murda Beatz
505,DJ Marlboro
506,Rooftime
507,De La Ghetto
508,Jason Derulo
509,Junior Lord
510,Mako
511,The Glitch Mob
512,DJ Jorgin
513,Lucas Lima
514,Dzeko
515,Preme
516,LOthief
517,SZA
518,Michael Jackson
519,Willy William
520,Mc Nando Dk
521,Rincon Sapiência
522,Rob Nunes
523,Justin Timberlake
524,Silva
525,Jeon
526,Steve Aoki
527,XXXTENTACION
528,Marcelo Falcão
529,Michel Teló
530,Shakira
531,Martin Garrix
532,Nacho
533,Will Smith
534,MC's Jhowzinho & Kadinho
535,Tim Bernardes
536,OUTROEU
537,Perera DJ
538,Talis e Welinton
539,San Joe
540,MARINA
541,Os Cretinos
542,Greeicy
543,Zerky
544,Pablo Martins
545,Joker Beats
546,Pharrell Williams
547,Loud Luxury
548,WADD
549,Selva
550,Isadora
551,Silk City
552,Lorena Chaves
553,Yves V
554,Madison Beer
555,Jonas Blue
556,Rihanna
557,MC Gustta
558,MC Keron
559,DKVPZ
560,Rudimental
561,Sandro Cavazza
562,Harmonia Do Samba
563,Logic
564,Jads & Jadson
565,Mc Doguinha
566,The Fish House
567,Timbaland
568,Kygo
569,watt
570,Urias
571,Kodak Black
572,Mc Barone
573,Le Dib
574,Thiaguinho
575,Stefflon Don
576,JAY-Z
577,Joyner Lucas
578,Mc Maromba
579,Gabi Andrade
580,Foreign
581,ZAYN
582,Seakret
583,Lil Dicky
584,Tuyo
585,The Word Alive
586,DoisP
587,Tiësto
588,Mario Bautista
589,Ruxell
590,Santti
591,Munhoz & Mariano
592,Lil Wayne
593,Fifth Harmony
594,A$AP Rocky
595,Lil Uzi Vert
596,Justin Jesso
597,Descemer Bueno
598,Enrique Iglesias
599,Cedric Gervais
600,Chris Willis
601,Cristiano Araújo
602,CADE
603,Israel Novaes
604,MC Nandinho
605,BIA
606,Pikeno & Menor
607,Bipolar Sunshine
608,Ana Vilela
609,Francesco Yates
610,Jamie Scott
611,Ronaldinho Gaúcho
612,MØ
613,Olivia O'Brien
614,Day e Lara
615,Fetty Wap
616,Mark Morrison
617,JP Cooper
618,PARTYNEXTDOOR
619,Ryan Riback
620,Dj Lk
621,P!nk
622,Bruninho & Davi
623,Matoma
624,Digital Farm Animals
625,Frank Ocean
626,Emily Warren
627,FTampa
628,Mike Posner
629,Clubbers
630,MC THD
631,Phoebe Ryan
632,Louis Tomlinson
633,Kiiara
634,Lauren Jauregui
635,Fuse ODG
636,Boss in Drama
637,Dakota
638,Cookin' On 3 Burners
639,Wiz Khalifa
640,Evokings
641,Kyla
642,Emma Stone
643,Charlie Puth
644,Ellie Goulding
645,Skylar Grey
646,William Singe
647,Migos
648,Skip Marley
649,XYLØ
650,Kehlani
651,Zion & Lennox
652,Maggie Lindemann
653,MC Guime
654,U2
655,Nego Bam
656,John Legend
657,Seeb
658,Sky
659,Mc Vitão
660,Wisin
661,Pitbull
662,Cashmere Cat
663,Robin Schulz
664,Zacari
665,Rico Dalasam
666,Mc Pikachu
667,Romy Dya
668,RAYE
669,Jonas Bento
670,Snakehips
671,gnash
672,Nevada
673,Machine Gun Kelly
674,Starley
675,Jhama
676,Preta Gil
677,Disciples
678,Stargate
679,Troye Sivan
680,FRENSHIP
681,Kamatos
682,Zara Larsson
683,Rae Sremmurd
684,Mc Gui
685,Stonefox
686,Linkin Park
687,Sevenn
688,João Bosco & Vinicius
689,Nyla
690,Kungs
691,X Ambassadors
692,Magga
693,Playboi Carti
694,Poo Bear
695,Pedro Paulo & Alex
696,WizKid
697,Ryan Gosling
